transaction_id,sale_date,store_id,product_id,quantity,unit_price,revenue
TXN-018381,2026-06-12,ST-002,PR-0020,2,18.53,37.06
TXN-018382,2026-06-12,ST-002,PR-0027,2,217.9,435.8
TXN-018383,2026-06-12,ST-002,PR-0027,3,217.9,653.7
TXN-018384,2026-06-12,ST-002,PR-0007,4,76.15,304.6
TXN-018385,2026-06-12,ST-002,PR-0054,2,55.7,111.4
TXN-018386,2026-06-12,ST-002,PR-0024,3,75.63,226.89
TXN-018387,2026-06-12,ST-002,PR-0059,3,729.18,2187.54
TXN-018388,2026-06-12,ST-002,PR-0008,4,24.56,98.24
TXN-018389,2026-06-12,ST-002,PR-0003,4,87.27,349.08
TXN-018390,2026-06-12,ST-002,PR-0011,3,369.11,1107.33
TXN-018391,2026-06-12,ST-002,PR-0036,6,54.01,324.06
TXN-018392,2026-06-12,ST-002,PR-0002,2,20.62,41.24
TXN-018393,2026-06-12,ST-002,PR-0001,7,128.22,897.54
TXN-018394,2026-06-12,ST-002,PR-0007,6,76.15,456.9
TXN-018395,2026-06-12,ST-002,PR-0024,1,75.63,75.63
TXN-018396,2026-06-12,ST-002,PR-0012,2,42.48,84.96
TXN-018397,2026-06-12,ST-002,PR-0008,5,24.56,122.8
TXN-018398,2026-06-12,ST-002,PR-0013,2,79.29,158.58
TXN-018399,2026-06-12,ST-002,PR-0006,4,54.36,217.44
TXN-018400,2026-06-12,ST-003,PR-0011,4,369.11,1476.44
TXN-018401,2026-06-12,ST-003,PR-0009,4,199.08,796.32
TXN-018402,2026-06-12,ST-003,PR-0008,1,24.56,24.56
TXN-018403,2026-06-12,ST-003,PR-0058,6,3456.73,20740.38
TXN-018404,2026-06-12,ST-003,PR-0039,6,292.09,1752.54
TXN-018405,2026-06-12,ST-003,PR-0015,1,91.92,91.92
TXN-018406,2026-06-12,ST-003,PR-0009,3,199.08,597.24
TXN-018407,2026-06-12,ST-003,PR-0042,3,82.11,246.33
TXN-018408,2026-06-12,ST-003,PR-0050,2,23.57,47.14
TXN-018409,2026-06-12,ST-003,PR-0030,2,52.14,104.28
TXN-018410,2026-06-12,ST-003,PR-0029,2,241.53,483.06
TXN-018411,2026-06-12,ST-003,PR-0051,6,255.47,1532.82
TXN-018412,2026-06-12,ST-003,PR-0025,8,59.6,476.8
TXN-018413,2026-06-12,ST-003,PR-0022,3,3331.32,9993.96
TXN-018414,2026-06-12,ST-003,PR-0034,4,2386.32,9545.28
TXN-018415,2026-06-12,ST-003,PR-0022,1,3331.32,3331.32
TXN-018416,2026-06-12,ST-003,PR-0046,6,846.74,5080.44
TXN-018417,2026-06-12,ST-003,PR-0030,4,52.14,208.56
TXN-018418,2026-06-12,ST-003,PR-0053,3,360.7,1082.1
TXN-018419,2026-06-12,ST-003,PR-0010,3,660.33,1980.99
TXN-018420,2026-06-12,ST-003,PR-0005,2,378.18,756.36
TXN-018421,2026-06-12,ST-003,PR-0005,6,378.18,2269.08
TXN-018422,2026-06-12,ST-003,PR-0002,4,20.62,82.48
TXN-018423,2026-06-12,ST-003,PR-0030,5,52.14,260.7
TXN-018424,2026-06-12,ST-003,PR-0022,3,3331.32,9993.96
TXN-018425,2026-06-12,ST-003,PR-0013,6,79.29,475.74
TXN-018426,2026-06-12,ST-003,PR-0039,2,292.09,584.18
TXN-018427,2026-06-12,ST-003,PR-0025,7,59.6,417.2
TXN-018428,2026-06-12,ST-003,PR-0053,6,360.7,2164.2
TXN-018429,2026-06-12,ST-003,PR-0027,4,217.9,871.6
TXN-018430,2026-06-12,ST-003,PR-0047,2,183.92,367.84
TXN-018431,2026-06-12,ST-003,PR-0027,6,217.9,1307.4
TXN-018432,2026-06-12,ST-003,PR-0021,2,56.91,113.82
TXN-018433,2026-06-12,ST-003,PR-0031,3,24.47,73.41
TXN-018434,2026-06-12,ST-004,PR-0018,2,18.48,36.96
TXN-018435,2026-06-12,ST-004,PR-0010,2,660.33,1320.66
TXN-018436,2026-06-12,ST-004,PR-0015,8,91.92,735.36
TXN-018437,2026-06-12,ST-004,PR-0050,3,23.57,70.71
TXN-018438,2026-06-12,ST-004,PR-0024,2,75.63,151.26
TXN-018439,2026-06-12,ST-004,PR-0047,5,183.92,919.6
TXN-018440,2026-06-12,ST-004,PR-0056,4,50.11,200.44
TXN-018441,2026-06-12,ST-004,PR-0051,3,255.47,766.41
TXN-018442,2026-06-12,ST-004,PR-0020,1,18.53,18.53
TXN-018443,2026-06-12,ST-004,PR-0037,3,91.07,273.21
TXN-018444,2026-06-12,ST-004,PR-0011,4,369.11,1476.44
TXN-018445,2026-06-12,ST-004,PR-0009,4,199.08,796.32
TXN-018446,2026-06-12,ST-004,PR-0005,3,378.18,1134.54
TXN-018447,2026-06-12,ST-004,PR-0011,2,369.11,738.22
TXN-018448,2026-06-12,ST-004,PR-0054,4,55.7,222.8
TXN-018449,2026-06-12,ST-004,PR-0039,6,292.09,1752.54
TXN-018450,2026-06-12,ST-004,PR-0027,2,217.9,435.8
TXN-018451,2026-06-12,ST-004,PR-0002,2,20.62,41.24
TXN-018452,2026-06-12,ST-004,PR-0052,3,1377.29,4131.87
TXN-018453,2026-06-12,ST-004,PR-0054,3,55.7,167.1
TXN-018454,2026-06-12,ST-004,PR-0020,5,18.53,92.65
TXN-018455,2026-06-12,ST-004,PR-0021,2,56.91,113.82
TXN-018456,2026-06-12,ST-004,PR-0051,3,255.47,766.41
TXN-018457,2026-06-12,ST-004,PR-0050,5,23.57,117.85
TXN-018458,2026-06-12,ST-004,PR-0030,4,52.14,208.56
TXN-018459,2026-06-12,ST-004,PR-0048,10,39.4,394.0
TXN-018460,2026-06-12,ST-004,PR-0001,6,128.22,769.32
TXN-018461,2026-06-12,ST-005,PR-0030,2,52.14,104.28
TXN-018462,2026-06-12,ST-005,PR-0055,2,38.32,76.64
TXN-018463,2026-06-12,ST-005,PR-0028,1,1652.5,1652.5
TXN-018464,2026-06-12,ST-005,PR-0029,6,241.53,1449.18
TXN-018465,2026-06-12,ST-005,PR-0051,2,255.47,510.94
TXN-018466,2026-06-12,ST-005,PR-0025,3,59.6,178.8
TXN-018467,2026-06-12,ST-005,PR-0036,2,54.01,108.02
TXN-018468,2026-06-12,ST-005,PR-0027,2,217.9,435.8
TXN-018469,2026-06-12,ST-005,PR-0034,2,2386.32,4772.64
TXN-018470,2026-06-12,ST-005,PR-0052,2,1377.29,2754.58
TXN-018471,2026-06-12,ST-005,PR-0034,1,2386.32,2386.32
TXN-018472,2026-06-12,ST-005,PR-0032,1,55.47,55.47
TXN-018473,2026-06-12,ST-005,PR-0044,3,56.09,168.27
TXN-018474,2026-06-12,ST-005,PR-0004,7,805.23,5636.61
TXN-018475,2026-06-12,ST-005,PR-0048,4,39.4,157.6
TXN-018476,2026-06-12,ST-005,PR-0034,4,2386.32,9545.28
TXN-018477,2026-06-12,ST-005,PR-0016,4,1896.97,7587.88
TXN-018478,2026-06-12,ST-005,PR-0060,1,29.9,29.9
TXN-018479,2026-06-12,ST-006,PR-0011,5,369.11,1845.55
TXN-018480,2026-06-12,ST-006,PR-0023,3,874.22,2622.66
TXN-018481,2026-06-12,ST-006,PR-0055,1,38.32,38.32
TXN-018482,2026-06-12,ST-006,PR-0045,7,63.01,441.07
TXN-018483,2026-06-12,ST-006,PR-0010,3,660.33,1980.99
TXN-018484,2026-06-12,ST-006,PR-0042,7,82.11,574.77
TXN-018485,2026-06-12,ST-006,PR-0024,2,75.63,151.26
TXN-018486,2026-06-12,ST-006,PR-0053,1,360.7,360.7
TXN-018487,2026-06-12,ST-006,PR-0046,5,846.74,4233.7
TXN-018488,2026-06-12,ST-006,PR-0052,1,1377.29,1377.29
TXN-018489,2026-06-12,ST-006,PR-0016,5,1896.97,9484.85
TXN-018490,2026-06-12,ST-006,PR-0012,3,42.48,127.44
TXN-018491,2026-06-12,ST-006,PR-0055,5,38.32,191.6
TXN-018492,2026-06-12,ST-006,PR-0050,5,23.57,117.85
TXN-018493,2026-06-12,ST-006,PR-0032,12,55.47,665.64
TXN-018494,2026-06-12,ST-006,PR-0024,7,75.63,529.41
TXN-018495,2026-06-12,ST-006,PR-0004,2,805.23,1610.46
TXN-018496,2026-06-12,ST-006,PR-0042,1,82.11,82.11
TXN-018497,2026-06-12,ST-007,PR-0015,3,91.92,275.76
TXN-018498,2026-06-12,ST-007,PR-0017,1,594.31,594.31
TXN-018499,2026-06-12,ST-007,PR-0052,6,1377.29,8263.74
TXN-018500,2026-06-12,ST-007,PR-0012,2,42.48,84.96
TXN-018501,2026-06-12,ST-007,PR-0001,4,128.22,512.88
TXN-018502,2026-06-12,ST-007,PR-0013,1,79.29,79.29
TXN-018503,2026-06-12,ST-007,PR-0030,1,52.14,52.14
TXN-018504,2026-06-12,ST-007,PR-0010,4,660.33,2641.32
TXN-018505,2026-06-12,ST-007,PR-0036,4,54.01,216.04
TXN-018506,2026-06-12,ST-007,PR-0006,4,54.36,217.44
TXN-018507,2026-06-12,ST-007,PR-0009,1,199.08,199.08
TXN-018508,2026-06-12,ST-007,PR-0050,2,23.57,47.14
TXN-018509,2026-06-12,ST-007,PR-0002,2,20.62,41.24
TXN-018510,2026-06-12,ST-007,PR-0006,4,54.36,217.44
TXN-018511,2026-06-12,ST-007,PR-0011,4,369.11,1476.44
TXN-018512,2026-06-12,ST-007,PR-0026,3,14.88,44.64
TXN-018513,2026-06-12,ST-007,PR-0028,2,1652.5,3305.0
TXN-018514,2026-06-12,ST-007,PR-0013,5,79.29,396.45
TXN-018515,2026-06-12,ST-007,PR-0038,4,19.24,76.96
TXN-018516,2026-06-12,ST-007,PR-0012,2,42.48,84.96
TXN-018517,2026-06-12,ST-007,PR-0019,4,98.98,395.92
TXN-018518,2026-06-12,ST-007,PR-0018,5,18.48,92.4
TXN-018519,2026-06-12,ST-008,PR-0056,3,50.11,150.33
TXN-018520,2026-06-12,ST-008,PR-0060,3,29.9,89.7
TXN-018521,2026-06-12,ST-008,PR-0031,1,24.47,24.47
TXN-018522,2026-06-12,ST-008,PR-0030,4,52.14,208.56
TXN-018523,2026-06-12,ST-008,PR-0002,3,20.62,61.86
TXN-018524,2026-06-12,ST-008,PR-0007,5,76.15,380.75
TXN-018525,2026-06-12,ST-008,PR-0030,1,52.14,52.14
TXN-018526,2026-06-12,ST-008,PR-0033,1,107.28,107.28
TXN-018527,2026-06-12,ST-008,PR-0048,1,39.4,39.4
TXN-018528,2026-06-12,ST-008,PR-0039,5,292.09,1460.45
TXN-018529,2026-06-12,ST-008,PR-0047,1,183.92,183.92
TXN-018530,2026-06-12,ST-008,PR-0038,1,19.24,19.24
TXN-018531,2026-06-12,ST-008,PR-0020,6,18.53,111.18
TXN-018532,2026-06-12,ST-008,PR-0019,3,98.98,296.94
TXN-018533,2026-06-12,ST-008,PR-0009,1,199.08,199.08
TXN-018534,2026-06-12,ST-008,PR-0022,6,3331.32,19987.92
TXN-018535,2026-06-12,ST-008,PR-0032,3,55.47,166.41
TXN-018536,2026-06-12,ST-008,PR-0030,5,52.14,260.7
TXN-018537,2026-06-12,ST-008,PR-0006,1,54.36,54.36
TXN-018538,2026-06-12,ST-008,PR-0017,7,594.31,4160.17
TXN-018539,2026-06-12,ST-008,PR-0037,8,91.07,728.56
TXN-018540,2026-06-12,ST-008,PR-0015,2,91.92,183.84
TXN-018541,2026-06-12,ST-008,PR-0060,6,29.9,179.4
TXN-018542,2026-06-12,ST-008,PR-0007,2,76.15,152.3
TXN-018543,2026-06-12,ST-008,PR-0014,1,49.26,49.26
TXN-018544,2026-06-12,ST-008,PR-0020,1,18.53,18.53
TXN-018545,2026-06-12,ST-008,PR-0060,5,29.9,149.5
TXN-018546,2026-06-12,ST-008,PR-0030,12,52.14,625.68
TXN-018547,2026-06-12,ST-008,PR-0018,4,18.48,73.92
TXN-018548,2026-06-12,ST-008,PR-0057,4,59.38,237.52
TXN-018549,2026-06-12,ST-008,PR-0022,1,3331.32,3331.32
TXN-018550,2026-06-12,ST-009,PR-0032,3,55.47,166.41
TXN-018551,2026-06-12,ST-009,PR-0017,3,594.31,1782.93
TXN-018552,2026-06-12,ST-009,PR-0004,5,805.23,4026.15
TXN-018553,2026-06-12,ST-009,PR-0048,7,39.4,275.8
TXN-018554,2026-06-12,ST-009,PR-0058,4,3456.73,13826.92
TXN-018555,2026-06-12,ST-009,PR-0031,2,24.47,48.94
TXN-018556,2026-06-12,ST-009,PR-0022,2,3331.32,6662.64
TXN-018557,2026-06-12,ST-009,PR-0027,3,217.9,653.7
TXN-018558,2026-06-12,ST-009,PR-0054,2,55.7,111.4
TXN-018559,2026-06-12,ST-009,PR-0021,4,56.91,227.64
TXN-018560,2026-06-12,ST-009,PR-0020,3,18.53,55.59
TXN-018561,2026-06-12,ST-009,PR-0034,2,2386.32,4772.64
TXN-018562,2026-06-12,ST-009,PR-0023,1,874.22,874.22
TXN-018563,2026-06-12,ST-009,PR-0044,3,56.09,168.27
TXN-018564,2026-06-12,ST-009,PR-0016,1,1896.97,1896.97
TXN-018565,2026-06-12,ST-009,PR-0006,6,54.36,326.16
TXN-018566,2026-06-12,ST-009,PR-0016,2,1896.97,3793.94
TXN-018567,2026-06-12,ST-009,PR-0007,8,76.15,609.2
TXN-018568,2026-06-12,ST-009,PR-0014,6,49.26,295.56
TXN-018569,2026-06-12,ST-009,PR-0003,7,87.27,610.89
TXN-018570,2026-06-12,ST-009,PR-0033,2,107.28,214.56
TXN-018571,2026-06-12,ST-009,PR-0049,1,70.53,70.53
TXN-018572,2026-06-12,ST-009,PR-0052,4,1377.29,5509.16
TXN-018573,2026-06-12,ST-009,PR-0036,4,54.01,216.04
TXN-018574,2026-06-12,ST-009,PR-0039,1,292.09,292.09
TXN-018575,2026-06-12,ST-009,PR-0029,11,241.53,2656.83
TXN-018576,2026-06-12,ST-009,PR-0039,2,292.09,584.18
TXN-018577,2026-06-12,ST-009,PR-0004,2,805.23,1610.46
TXN-018578,2026-06-12,ST-009,PR-0039,4,292.09,1168.36
TXN-018579,2026-06-12,ST-009,PR-0040,4,2757.94,11031.76
TXN-018580,2026-06-12,ST-009,PR-0041,2,854.62,1709.24
TXN-018581,2026-06-12,ST-009,PR-0022,2,3331.32,6662.64
TXN-018582,2026-06-12,ST-009,PR-0015,2,91.92,183.84
TXN-018583,2026-06-12,ST-010,PR-0046,8,846.74,6773.92
TXN-018584,2026-06-12,ST-010,PR-0033,3,107.28,321.84
TXN-018585,2026-06-12,ST-010,PR-0049,2,70.53,141.06
TXN-018586,2026-06-12,ST-010,PR-0056,3,50.11,150.33
TXN-018587,2026-06-12,ST-010,PR-0018,4,18.48,73.92
TXN-018588,2026-06-12,ST-010,PR-0012,1,42.48,42.48
TXN-018589,2026-06-12,ST-010,PR-0057,5,59.38,296.9
TXN-018590,2026-06-12,ST-010,PR-0010,2,660.33,1320.66
TXN-018591,2026-06-12,ST-010,PR-0024,3,75.63,226.89
TXN-018592,2026-06-12,ST-010,PR-0047,3,183.92,551.76
TXN-018593,2026-06-12,ST-010,PR-0017,2,594.31,1188.62
TXN-018594,2026-06-12,ST-010,PR-0058,4,3456.73,13826.92
TXN-018595,2026-06-12,ST-010,PR-0043,2,97.73,195.46
TXN-018596,2026-06-12,ST-010,PR-0032,3,55.47,166.41
TXN-018597,2026-06-12,ST-010,PR-0056,6,50.11,300.66
TXN-018598,2026-06-12,ST-010,PR-0025,4,59.6,238.4
TXN-018599,2026-06-12,ST-010,PR-0052,2,1377.29,2754.58
TXN-018600,2026-06-12,ST-010,PR-0007,5,76.15,380.75
TXN-018601,2026-06-12,ST-010,PR-0020,4,18.53,74.12
TXN-018602,2026-06-12,ST-010,PR-0029,7,241.53,1690.71
TXN-018603,2026-06-12,ST-010,PR-0019,2,98.98,197.96
TXN-018604,2026-06-12,ST-010,PR-0011,2,369.11,738.22
TXN-018605,2026-06-12,ST-010,PR-0033,2,107.28,214.56
TXN-018606,2026-06-12,ST-010,PR-0050,4,23.57,94.28
TXN-018607,2026-06-12,ST-010,PR-0055,4,38.32,153.28
TXN-018608,2026-06-12,ST-010,PR-0054,5,55.7,278.5
TXN-018609,2026-06-12,ST-010,PR-0015,2,91.92,183.84
TXN-018610,2026-06-12,ST-010,PR-0031,2,24.47,48.94
TXN-018611,2026-06-12,ST-010,PR-0013,5,79.29,396.45
TXN-018612,2026-06-12,ST-010,PR-0056,7,50.11,350.77
TXN-018613,2026-06-12,ST-010,PR-0059,3,729.18,2187.54
TXN-018614,2026-06-12,ST-010,PR-0048,5,39.4,197.0
TXN-018615,2026-06-12,ST-010,PR-0019,3,98.98,296.94
TXN-018616,2026-06-12,ST-010,PR-0006,5,54.36,271.8
TXN-018617,2026-06-12,ST-011,PR-0028,3,1652.5,4957.5
TXN-018618,2026-06-12,ST-011,PR-0049,3,70.53,211.59
TXN-018619,2026-06-12,ST-011,PR-0010,4,660.33,2641.32
TXN-018620,2026-06-12,ST-011,PR-0049,4,70.53,282.12
TXN-018621,2026-06-12,ST-011,PR-0052,2,1377.29,2754.58
TXN-018622,2026-06-12,ST-011,PR-0010,1,660.33,660.33
TXN-018623,2026-06-12,ST-011,PR-0054,2,55.7,111.4
TXN-018624,2026-06-12,ST-011,PR-0046,10,846.74,8467.4
TXN-018625,2026-06-12,ST-011,PR-0047,5,183.92,919.6
TXN-018626,2026-06-12,ST-011,PR-0009,2,199.08,398.16
TXN-018627,2026-06-12,ST-011,PR-0034,8,2386.32,19090.56
TXN-018628,2026-06-12,ST-011,PR-0046,4,846.74,3386.96
TXN-018629,2026-06-12,ST-011,PR-0053,3,360.7,1082.1
TXN-018630,2026-06-12,ST-011,PR-0039,5,292.09,1460.45
TXN-018631,2026-06-12,ST-011,PR-0060,3,29.9,89.7
TXN-018632,2026-06-12,ST-011,PR-0004,2,805.23,1610.46
TXN-018633,2026-06-12,ST-011,PR-0045,1,63.01,63.01
TXN-018634,2026-06-12,ST-011,PR-0054,6,55.7,334.2
TXN-018635,2026-06-12,ST-011,PR-0054,3,55.7,167.1
TXN-018636,2026-06-12,ST-011,PR-0004,4,805.23,3220.92
TXN-018637,2026-06-12,ST-011,PR-0004,6,805.23,4831.38
TXN-018638,2026-06-12,ST-012,PR-0040,2,2757.94,5515.88
TXN-018639,2026-06-12,ST-012,PR-0017,5,594.31,2971.55
TXN-018640,2026-06-12,ST-012,PR-0026,3,14.88,44.64
TXN-018641,2026-06-12,ST-012,PR-0054,3,55.7,167.1
TXN-018642,2026-06-12,ST-012,PR-0009,6,199.08,1194.48
TXN-018643,2026-06-12,ST-012,PR-0017,9,594.31,5348.79
TXN-018644,2026-06-12,ST-012,PR-0037,2,91.07,182.14
TXN-018645,2026-06-12,ST-012,PR-0056,2,50.11,100.22
TXN-018646,2026-06-12,ST-012,PR-0031,6,24.47,146.82
TXN-018647,2026-06-12,ST-012,PR-0058,9,3456.73,31110.57
TXN-018648,2026-06-12,ST-012,PR-0031,6,24.47,146.82
TXN-018649,2026-06-12,ST-012,PR-0011,5,369.11,1845.55
TXN-018650,2026-06-12,ST-012,PR-0038,3,19.24,57.72
TXN-018651,2026-06-12,ST-012,PR-0022,4,3331.32,13325.28
TXN-018652,2026-06-12,ST-012,PR-0046,4,846.74,3386.96
TXN-018653,2026-06-12,ST-012,PR-0003,3,87.27,261.81
TXN-018654,2026-06-12,ST-012,PR-0056,4,50.11,200.44
TXN-018655,2026-06-12,ST-012,PR-0049,3,70.53,211.59
TXN-018656,2026-06-12,ST-012,PR-0028,1,1652.5,1652.5
TXN-018657,2026-06-12,ST-012,PR-0032,2,55.47,110.94
TXN-018658,2026-06-12,ST-012,PR-0004,3,805.23,2415.69
TXN-018659,2026-06-12,ST-012,PR-0040,4,2757.94,11031.76
TXN-018660,2026-06-12,ST-012,PR-0038,3,19.24,57.72
TXN-018661,2026-06-12,ST-012,PR-0011,3,369.11,1107.33
TXN-018662,2026-06-12,ST-012,PR-0057,1,59.38,59.38
TXN-018663,2026-06-12,ST-012,PR-0001,4,128.22,512.88
TXN-018664,2026-06-12,ST-012,PR-0047,7,183.92,1287.44
TXN-018665,2026-06-12,ST-012,PR-0016,4,1896.97,7587.88
TXN-018666,2026-06-12,ST-012,PR-0034,5,2386.32,11931.6
TXN-018667,2026-06-12,ST-012,PR-0045,4,63.01,252.04
TXN-018668,2026-06-12,ST-012,PR-0032,2,55.47,110.94
TXN-018669,2026-06-12,ST-012,PR-0044,3,56.09,168.27
TXN-018670,2026-06-12,ST-012,PR-0046,1,846.74,846.74
TXN-018671,2026-06-12,ST-012,PR-0033,3,107.28,321.84
TXN-018672,2026-06-12,ST-012,PR-0011,1,369.11,369.11
TXN-018673,2026-06-12,ST-012,PR-0036,4,54.01,216.04
TXN-018674,2026-06-12,ST-012,PR-0013,2,79.29,158.58
TXN-018675,2026-06-13,ST-001,PR-0031,9,24.47,220.23
TXN-018676,2026-06-13,ST-001,PR-0058,2,3456.73,6913.46
TXN-018677,2026-06-13,ST-001,PR-0042,3,82.11,246.33
TXN-018678,2026-06-13,ST-001,PR-0007,2,76.15,152.3
TXN-018679,2026-06-13,ST-001,PR-0009,4,199.08,796.32
TXN-018680,2026-06-13,ST-001,PR-0040,3,2757.94,8273.82
TXN-018681,2026-06-13,ST-001,PR-0026,4,14.88,59.52
TXN-018682,2026-06-13,ST-001,PR-0052,3,1377.29,4131.87
TXN-018683,2026-06-13,ST-001,PR-0051,1,255.47,255.47
TXN-018684,2026-06-13,ST-001,PR-0033,2,107.28,214.56
TXN-018685,2026-06-13,ST-001,PR-0033,3,107.28,321.84
TXN-018686,2026-06-13,ST-001,PR-0057,5,59.38,296.9
TXN-018687,2026-06-13,ST-001,PR-0052,2,1377.29,2754.58
TXN-018688,2026-06-13,ST-001,PR-0040,2,2757.94,5515.88
TXN-018689,2026-06-13,ST-001,PR-0004,4,805.23,3220.92
TXN-018690,2026-06-13,ST-001,PR-0028,5,1652.5,8262.5
TXN-018691,2026-06-13,ST-001,PR-0054,6,55.7,334.2
TXN-018692,2026-06-13,ST-001,PR-0004,3,805.23,2415.69
TXN-018693,2026-06-13,ST-001,PR-0047,3,183.92,551.76
TXN-018694,2026-06-13,ST-001,PR-0034,2,2386.32,4772.64
TXN-018695,2026-06-13,ST-001,PR-0049,2,70.53,141.06
TXN-018696,2026-06-13,ST-001,PR-0040,3,2757.94,8273.82
TXN-018697,2026-06-13,ST-001,PR-0048,2,39.4,78.8
TXN-018698,2026-06-13,ST-001,PR-0006,1,54.36,54.36
TXN-018699,2026-06-13,ST-001,PR-0033,4,107.28,429.12
TXN-018700,2026-06-13,ST-001,PR-0005,4,378.18,1512.72
TXN-018701,2026-06-13,ST-002,PR-0057,1,59.38,59.38
TXN-018702,2026-06-13,ST-002,PR-0032,4,55.47,221.88
TXN-018703,2026-06-13,ST-002,PR-0041,3,854.62,2563.86
TXN-018704,2026-06-13,ST-002,PR-0035,1,383.78,383.78
TXN-018705,2026-06-13,ST-002,PR-0026,5,14.88,74.4
TXN-018706,2026-06-13,ST-002,PR-0041,4,854.62,3418.48
TXN-018707,2026-06-13,ST-002,PR-0045,2,63.01,126.02
TXN-018708,2026-06-13,ST-002,PR-0042,3,82.11,246.33
TXN-018709,2026-06-13,ST-002,PR-0057,2,59.38,118.76
TXN-018710,2026-06-13,ST-002,PR-0003,5,87.27,436.35
TXN-018711,2026-06-13,ST-002,PR-0030,2,52.14,104.28
TXN-018712,2026-06-13,ST-002,PR-0029,4,241.53,966.12
TXN-018713,2026-06-13,ST-002,PR-0020,2,18.53,37.06
TXN-018714,2026-06-13,ST-002,PR-0004,1,805.23,805.23
TXN-018715,2026-06-13,ST-002,PR-0014,4,49.26,197.04
TXN-018716,2026-06-13,ST-002,PR-0045,3,63.01,189.03
TXN-018717,2026-06-13,ST-002,PR-0052,3,1377.29,4131.87
TXN-018718,2026-06-13,ST-002,PR-0039,4,292.09,1168.36
TXN-018719,2026-06-13,ST-002,PR-0021,2,56.91,113.82
TXN-018720,2026-06-13,ST-002,PR-0007,2,76.15,152.3
TXN-018721,2026-06-13,ST-002,PR-0006,8,54.36,434.88
TXN-018722,2026-06-13,ST-002,PR-0055,2,38.32,76.64
TXN-018723,2026-06-13,ST-002,PR-0040,3,2757.94,8273.82
TXN-018724,2026-06-13,ST-002,PR-0006,5,54.36,271.8
TXN-018725,2026-06-13,ST-002,PR-0025,4,59.6,238.4
TXN-018726,2026-06-13,ST-002,PR-0004,3,805.23,2415.69
TXN-018727,2026-06-13,ST-002,PR-0060,3,29.9,89.7
TXN-018728,2026-06-13,ST-002,PR-0037,2,91.07,182.14
TXN-018729,2026-06-13,ST-002,PR-0057,4,59.38,237.52
TXN-018730,2026-06-13,ST-002,PR-0025,4,59.6,238.4
TXN-018731,2026-06-13,ST-002,PR-0018,2,18.48,36.96
TXN-018732,2026-06-13,ST-002,PR-0034,4,2386.32,9545.28
TXN-018733,2026-06-13,ST-002,PR-0025,4,59.6,238.4
TXN-018734,2026-06-13,ST-002,PR-0022,3,3331.32,9993.96
TXN-018735,2026-06-13,ST-002,PR-0056,3,50.11,150.33
TXN-018736,2026-06-13,ST-002,PR-0046,9,846.74,7620.66
TXN-018737,2026-06-13,ST-002,PR-0056,3,50.11,150.33
TXN-018738,2026-06-13,ST-002,PR-0056,3,50.11,150.33
TXN-018739,2026-06-13,ST-002,PR-0014,4,49.26,197.04
TXN-018740,2026-06-13,ST-002,PR-0037,2,91.07,182.14
TXN-018741,2026-06-13,ST-002,PR-0011,3,369.11,1107.33
TXN-018742,2026-06-13,ST-002,PR-0027,4,217.9,871.6
TXN-018743,2026-06-13,ST-002,PR-0026,8,14.88,119.04
TXN-018744,2026-06-13,ST-002,PR-0052,3,1377.29,4131.87
TXN-018745,2026-06-13,ST-002,PR-0035,4,383.78,1535.12
TXN-018746,2026-06-13,ST-002,PR-0016,2,1896.97,3793.94
TXN-018747,2026-06-13,ST-002,PR-0052,5,1377.29,6886.45
TXN-018748,2026-06-13,ST-002,PR-0040,5,2757.94,13789.7
TXN-018749,2026-06-13,ST-003,PR-0020,6,18.53,111.18
TXN-018750,2026-06-13,ST-003,PR-0018,4,18.48,73.92
TXN-018751,2026-06-13,ST-003,PR-0020,2,18.53,37.06
TXN-018752,2026-06-13,ST-003,PR-0040,1,2757.94,2757.94
TXN-018753,2026-06-13,ST-003,PR-0018,5,18.48,92.4
TXN-018754,2026-06-13,ST-003,PR-0047,7,183.92,1287.44
TXN-018755,2026-06-13,ST-003,PR-0001,1,128.22,128.22
TXN-018756,2026-06-13,ST-003,PR-0033,3,107.28,321.84
TXN-018757,2026-06-13,ST-003,PR-0039,4,292.09,1168.36
TXN-018758,2026-06-13,ST-003,PR-0048,4,39.4,157.6
TXN-018759,2026-06-13,ST-003,PR-0023,3,874.22,2622.66
TXN-018760,2026-06-13,ST-003,PR-0052,2,1377.29,2754.58
TXN-018761,2026-06-13,ST-003,PR-0014,1,49.26,49.26
TXN-018762,2026-06-13,ST-003,PR-0028,3,1652.5,4957.5
TXN-018763,2026-06-13,ST-003,PR-0021,2,56.91,113.82
TXN-018764,2026-06-13,ST-003,PR-0044,2,56.09,112.18
TXN-018765,2026-06-13,ST-003,PR-0037,4,91.07,364.28
TXN-018766,2026-06-13,ST-003,PR-0007,2,76.15,152.3
TXN-018767,2026-06-13,ST-003,PR-0012,5,42.48,212.4
TXN-018768,2026-06-13,ST-003,PR-0051,3,255.47,766.41
TXN-018769,2026-06-13,ST-003,PR-0037,2,91.07,182.14
TXN-018770,2026-06-13,ST-003,PR-0039,4,292.09,1168.36
TXN-018771,2026-06-13,ST-003,PR-0028,2,1652.5,3305.0
TXN-018772,2026-06-13,ST-003,PR-0059,2,729.18,1458.36
TXN-018773,2026-06-13,ST-003,PR-0007,10,76.15,761.5
